5,0.0600080436607698,-0.0010804344159146
5.56487558013544,0.0593734673195631,-0.00116474993314324
6.19356804447755,0.0586146332625684,-0.00124726595869792
6.89328711292406,0.0577137996825008,-0.00132515100698428
7.67205702431469,0.056653470931164,-0.00139505519166019
8.53880855680308,0.0554176477522307,-0.00145325404408281
9.503481444241,0.0539933919883238,-0.00149590690268973
10.5771383630654,0.0523725926639573,-0.00151942898571945
11.7720917968673,0.0505537230814061,-0.0015209434801541
13.1020452334999,0.0485432944580367,-0.00149874185335509
14.5822503139467,0.0463566790589521,-0.00145265170110175
16.2296817351008,0.0440180292796159,-0.00138420938119118
18.0632319122066,0.0415591681176613,-0.00129657007904064
20.1039276333123,0.0390175398552025,-0.00119415461198996
22.375171190286,0.0364335208483481,-0.00108210597259434
24.9030087516345,0.0338475250352017,-0.00096567852955672
27.7164290547739,0.0312973523760552,-0.000849689153721391
30.8476958430936,0.0288161266550145,-0.000738124367991468
34.3327178601354,0.0264310005061664,-0.000633941223385419
38.2114606439095,0.0241626330873244,-0.00053904673072416
42.5284048437196,0.0220253175666698,-0.000454407645847029
47.3330563153858,0.020027570768167,-0.00038023262078743
52.6805138445332,0.0181729895950651,-0.000316176171367713
58.632101008486,0.0164612084712479,-0.00026152945088592
65.2560694228316,0.0148888378029255,-0.000215378975946885
72.6283814373477,0.0134503096001761,-0.000176727123617771
80.8335812570917,0.0121385943058917,-0.000144576268172759
89.9657644784966,0.0109457797746765,-0.000117982445222879
100.129657158921,0.00986351996688253,-9.60856457844163e-05
111.441816794202,0.00888336954509535,-7.81234422116563e-05
124.031968976797,0.00799702370523707,-6.34335165876953e-05
138.044495063018,0.00719648238900912,-5.14493501180754e-05
153.640087909663,0.00647415608502048,-4.16921262015651e-05
170.99759466767,0.00582292777012871,-3.37609151462912e-05
190.316067765603,0.00523618278681858,-2.73224633403419e-05
211.817047603241,0.0047078159209007,-2.2101376869296e-05
235.747103132732,0.00423222277498626,-1.78711263225284e-05
262.380659462202,0.00380428075794925,-1.44460628871108e-05
292.023144908209,0.00341932360368015,-1.16744891646806e-05
325.014493586808,0.00307311224416068,-9.43274289340581e-06
361.733043710263,0.00276180403607244,-7.62020688704507e-06
402.599876294262,0.00248192172342576,-6.15513918503079e-06
448.083644031097,0.00223032306455873,-4.97121353515955e-06
498.705945705351,0.00200417172185594,-4.01466522643538e-06
555.047307784811,0.00180090977594255,-3.24194667586761e-06
617.753841782324,0.00161823205895957,-2.61780840197824e-06
687.544653733861,0.00145406238546839,-2.11373252142048e-06
765.220090763248,0.00130653168070365,-1.70665681251987e-06
851.670919303484,0.00117395795393671,-1.37793726783566e-06
947.888540228691,0.00105482803195943,-1.1125057404954e-06
1054.97635804178,0.000947780948517988,-8.98186764574696e-07
1174.16243449738,0.0008515928758105,-7.25143970938797e-07
1306.81357176937,0.000765163480934742,-5.85431839987172e-07
1454.45098666579,0.00068750359129285,-4.72632959150928e-07
1618.76775564007,0.000617724056899409,-3.81564612520651e-07
1801.64823065441,0.000555025703216811,-3.08041540607508e-07
2005.18964855259,0.000498690274799199,-2.48684175496374e-07
2231.72618175414,0.000448072277140208,-2.00763672482129e-07
2483.8557060785,0.000402591631335031,-1.62076702337392e-07
2764.46959266726,0.000361727063248471,-1.30844305027248e-07
3076.7858656522,0.000325010155677858,-1.05630191448099e-07
3424.38610581476,0.000292019998422638,-8.52747606519464e-08
3811.25652344073,0.000262378377172694,-6.88418139895681e-08
4241.83367138545,0.000235745447685041,-5.55755258427041e-08
4721.05532257782,0.000211815846832822,-4.48656986287441e-08
5254.41709541635,0.000190315196793331,-3.62197083719838e-08
5848.03547642573,0.000170996962912885,-2.923985329768e-08
6508.71796290546,0.000153639629670039,-2.36050654015905e-08
7244.04112995229,0.000138044162681665,-1.90561449672869e-08
8062.43751711365,0.000124031727886023,-1.53838396195454e-08
8973.2923310707,0.000111441641920513,-1.24192200657595e-08
9987.0510733184,0.000100129530315395,-1.0025910140415e-08
11115.339327095,8.99656724733546e-05,-8.09381394628689e-09
12371.096077254,8.08335145217535e-05,-6.53405167549106e-09
13768.722091964,7.26283330313021e-05,-5.27487124325768e-09
15324.2450678484,6.52560343118213e-05,-4.25834772290154e-09
17055.5034324161,5.8632075540944e-05,-3.43771878902476e-09
18982.3509115937,5.26804953718186e-05,-2.77523361946878e-09
21126.8842082979,4.73330429163236e-05,-2.24041631750033e-09
23513.6964030212,4.25283951247982e-05,-1.80866397856092e-09
26170.1589823783,3.82114535943538e-05,-1.46011491641974e-09
29126.7357298598,3.43327127467868e-05,-1.17873498899827e-09
32417.332078431,3.084769213416e-05,-9.5157999559189e-10
36079.6839312804,2.77164263645235e-05,-7.68200215855934e-10
40155.7904096374,2.49030068002792e-05,-6.20159699100139e-10
44692.3954903257,2.23751697748833e-05,-5.00648190784978e-10
49741.5240563738,2.01039266066594e-05,-4.04167844366192e-10
55361.0785080067,1.80632311675307e-05,-3.262803067604e-10
61615.5027758334,1.62296811949552e-05,-2.63402542923489e-10
68576.5213510006,1.45822499221556e-05,-2.12642007079011e-10
76323.961807364,1.31020449493168e-05,-1.71663578130538e-10
84946.6702481979,1.1772091590737e-05,-1.38582137994115e-10
94543.5301756029,1.05771382135501e-05,-1.11875851207099e-10
105224.596466802,9.50348133579111e-06,-9.03161564690784e-11
117112.357461543,8.53880847813967e-06,-7.2911249554658e-11
130343.139633966,7.6720569672567e-06,-5.886045767108e-11
145068.670957448,6.89328707153744e-06,-4.75174063653353e-11
161457.820890762,6.19356801445803e-06,-3.83602845637897e-11
179698.536939376,5.56487555836099e-06,-3.09678398588714e-11
200000,4.99999998420604e-06,-2.49999997630906e-11
